absolute_humidity_2m:gm3,clear_sky_rad:W,dew_point_2m:C,diffuse_rad:W,diffuse_rad_1h:Ws,direct_rad:W,direct_rad_1h:Ws,dust_0p03um_0p55um:ugm3,dust_0p55um_0p9um:ugm3,dust_0p9um_20um:ugm3,effective_cloud_cover:p,fresh_snow_1h:cm,frost_depth:cm,global_rad:W,global_rad_1h:Ws,high_cloud_cover:p,is_fog_1h:idx,is_rain_1h:idx,is_sleet_1h:idx,is_snow_1h:idx,low_cloud_cover:p,medium_cloud_cover:p,neff:p,pm1:ugm3,pm10:ugm3,pm2p5:ugm3,precip_1h:mm,prob_precip_1h:p,relative_humidity_2m:p,sfc_pressure_mean_1h:hPa,snowdepth:cm,snow_melt_1h:mm,sunrise:sql,sunset:sql,sunshine_duration_1h:min,t_0m:C,t_2m:C,t_max_0m_1h:C,t_mean_0m_1h:C,t_min_0m_1h:C,total_cloud_cover:p,wet_bulb_t_2m:C,wind_dir_10m:d,wind_dir_mean_10m_1h:d,wind_gusts_10m:ms,wind_speed_10m:ms,wind_speed_mean_10m_1h:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms
8.0,67.3,7.7,31.7,233596.9,7.8,80380.2,0.021,0.188,0.817,81.2,0.0,0.0,39.4,313977.1,87.0,0.0,0.0,0.0,0.0,53.4,28.8,81.2,7.719,13.415,9.206,0.05,2.8,83.1,979.9,0.0,0.0,2020-04-24 10:57:00,2020-04-25 00:41:00,28.0,10.6,10.4,13.7,12.0,10.3,93.0,9.0,34.1,39.7,7.1,4.0,4.0,-2.2,-3.3
3.0,0.0,-6.2,0.0,55258.3,0.0,62378.2,0.002,0.014,0.063,0.6,0.0,0.0,0.0,117636.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.056,3.487,2.422,0.0,1.0,40.9,1012.4,0.0,0.0,2020-04-23 10:00:00,2020-04-23 23:40:00,38.8,6.4,6.1,7.3,6.8,6.3,0.6,1.6,291.5,290.3,12.5,5.5,5.7,5.1,-2.0
5.1,0.0,1.2,0.0,63549.5,0.0,3215.8,0.014,0.111,1.721,99.9,0.0,0.0,0.0,66765.3,100.0,0.0,0.0,0.0,0.0,0.0,99.9,99.9,9.167,16.32,10.884,0.0,1.0,68.9,1015.5,0.0,0.0,2020-04-24 09:59:00,2020-04-24 23:41:00,0.1,5.9,6.4,7.3,6.5,5.8,100.0,4.1,131.1,136.9,4.1,1.9,1.5,-1.4,1.3
2.5,0.0,-8.6,0.0,59146.7,0.0,90777.5,0.008,0.067,0.841,0.0,0.0,0.0,0.0,149924.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206,5.749,3.809,0.0,1.0,31.4,1009.0,0.0,0.0,2020-04-23 10:07:00,2020-04-23 23:45:00,43.0,6.2,7.2,7.9,6.9,6.0,0.0,1.6,281.5,277.2,13.4,4.7,5.4,4.6,-0.9
5.7,0.0,2.7,0.0,36383.5,0.0,198.4,0.014,0.109,0.908,100.0,0.0,0.0,0.0,36581.8,100.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,9.019,15.844,10.736,0.23,11.8,77.4,1010.4,0.0,0.0,2020-04-24 10:05:00,2020-04-24 23:46:00,0.0,5.9,6.3,6.5,6.2,5.9,100.0,4.6,93.3,91.6,5.6,2.5,2.9,-2.5,0.1
2.5,0.0,-8.6,0.0,59146.7,0.0,90777.5,0.008,0.067,0.841,0.0,0.0,0.0,0.0,149924.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206,5.749,3.809,0.0,1.0,31.4,1009.0,0.0,0.0,2020-04-23 10:07:00,2020-04-23 23:45:00,43.0,6.2,7.2,7.9,6.9,6.0,0.0,1.6,281.5,277.2,13.4,4.7,5.4,4.6,-0.9
5.7,0.0,2.7,0.0,36383.5,0.0,198.4,0.014,0.109,0.908,100.0,0.0,0.0,0.0,36581.8,100.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,9.019,15.844,10.736,0.23,11.8,77.4,1010.4,0.0,0.0,2020-04-24 10:05:00,2020-04-24 23:46:00,0.0,5.9,6.3,6.5,6.2,5.9,100.0,4.6,93.3,91.6,5.6,2.5,2.9,-2.5,0.1
4.3,292.3,-0.8,84.8,373123.0,183.8,904036.5,0.098,0.849,11.999,22.9,0.0,0.0,268.5,1277159.5,13.3,0.0,0.0,0.0,0.0,0.0,17.4,22.9,7.784,18.953,10.071,0.0,1.0,30.3,843.3,0.0,0.0,2020-04-23 12:09:00,2020-04-24 01:44:00,49.6,17.4,16.7,20.2,18.7,17.1,22.3,7.9,281.5,289.6,2.4,1.7,1.6,1.6,-0.3
3.8,295.6,-2.6,93.9,425499.8,144.6,788575.0,0.051,0.443,9.731,54.3,0.0,0.0,238.5,1214074.8,77.2,0.0,0.0,0.0,0.0,0.0,25.6,54.3,1.66,7.133,2.398,0.0,1.0,25.7,839.6,0.0,0.0,2020-04-24 12:07:00,2020-04-25 01:45:00,44.7,17.3,17.2,20.1,18.6,17.0,78.6,7.5,284.9,285.5,7.4,4.9,5.0,4.8,-1.3
2.2,0.0,-10.0,0.0,42598.2,0.0,44938.0,0.002,0.013,0.077,0.8,0.0,0.0,0.0,87536.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.619,2.761,1.911,0.0,1.0,35.6,1005.0,0.0,0.0,2020-04-23 09:50:00,2020-04-23 23:33:00,31.7,3.7,3.9,5.0,4.3,3.5,0.8,-0.6,284.8,282.6,14.0,5.2,5.5,5.1,-1.3
4.5,0.0,-0.7,0.0,29920.3,0.0,0.0,0.011,0.083,0.995,98.4,0.0,0.0,0.0,29920.3,100.0,0.0,0.0,0.0,0.0,0.6,96.8,98.4,5.541,9.829,6.591,0.0,1.0,60.9,1011.3,0.0,0.0,2020-04-24 09:49:00,2020-04-24 23:34:00,1.1,6.2,6.3,7.2,6.6,6.1,100.0,3.3,237.5,235.3,8.2,2.8,3.2,2.4,1.5
3.1,0.0,-5.6,0.0,58933.2,0.0,75276.1,0.004,0.031,0.257,0.0,0.0,0.0,0.0,134209.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.947,5.054,3.474,0.0,1.0,42.0,1010.9,0.0,0.0,2020-04-23 10:04:00,2020-04-23 23:42:00,41.0,4.2,6.4,7.4,5.6,3.9,0.0,1.9,312.2,306.0,9.4,3.5,4.7,2.6,-2.3
5.2,0.0,1.3,0.0,51539.6,0.0,1062.6,0.014,0.113,1.418,99.6,0.0,0.0,0.0,52602.2,99.8,0.0,1.0,0.0,0.0,0.0,99.2,99.6,11.058,19.746,13.206,0.19,9.7,70.0,1013.3,0.0,0.0,2020-04-24 10:03:00,2020-04-24 23:43:00,0.3,6.2,6.4,7.1,6.6,6.1,100.0,4.1,121.9,124.2,6.5,3.3,3.6,-2.8,1.8
3.1,0.0,-5.6,0.0,58933.2,0.0,75276.1,0.004,0.031,0.257,0.0,0.0,0.0,0.0,134209.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.947,5.054,3.474,0.0,1.0,42.0,1010.9,0.0,0.0,2020-04-23 10:04:00,2020-04-23 23:42:00,41.0,4.2,6.4,7.4,5.6,3.9,0.0,1.9,312.2,306.0,9.4,3.5,4.7,2.6,-2.3
5.2,0.0,1.3,0.0,51539.6,0.0,1062.6,0.014,0.113,1.418,99.6,0.0,0.0,0.0,52602.2,99.8,0.0,1.0,0.0,0.0,0.0,99.2,99.6,11.058,19.746,13.206,0.19,9.7,70.0,1013.3,0.0,0.0,2020-04-24 10:03:00,2020-04-24 23:43:00,0.3,6.2,6.4,7.1,6.6,6.1,100.0,4.1,121.9,124.2,6.5,3.3,3.6,-2.8,1.8
5.9,0.0,3.5,0.0,81035.3,0.0,152794.2,0.02,0.18,1.448,0.2,0.0,0.0,0.0,233829.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.5,13.281,8.94,0.0,1.0,46.0,992.6,0.0,0.0,2020-04-23 10:33:00,2020-04-23 23:57:00,56.0,11.7,15.0,17.2,14.2,11.1,0.3,9.2,202.8,210.8,6.3,2.6,2.2,1.0,2.4
12.5,0.0,14.7,0.0,92200.9,0.0,2389.5,0.018,0.163,0.41,84.7,0.0,0.0,0.0,94590.4,99.4,0.0,1.0,0.0,0.0,18.1,63.0,84.7,5.224,11.036,6.946,0.1,5.0,90.6,983.4,0.0,0.0,2020-04-24 10:32:00,2020-04-24 23:58:00,21.1,15.3,16.2,16.7,15.9,15.1,99.7,15.2,169.2,171.7,13.6,3.7,4.4,-0.7,3.6
9.2,549.9,10.6,114.2,391790.1,353.7,1628651.9,0.03,0.284,6.27,44.7,0.0,0.0,467.9,2020442.0,77.4,0.0,1.0,0.0,0.0,0.0,9.7,44.7,3.958,9.589,4.974,0.78,17.3,35.8,1020.9,0.0,0.0,2020-04-23 13:18:00,2020-04-24 02:49:00,54.2,29.3,27.0,32.4,30.7,28.9,79.8,17.1,221.2,216.5,5.9,4.1,3.2,2.7,3.1
6.2,552.8,5.0,94.4,346657.5,405.0,1766799.1,0.099,0.903,29.09,35.4,0.0,0.0,499.4,2113456.6,70.8,0.0,0.0,0.0,0.0,0.0,0.0,35.4,3.347,18.477,4.963,0.0,1.0,20.7,1016.6,0.0,0.0,2020-04-24 13:17:00,2020-04-25 02:50:00,60.0,31.7,29.8,33.4,32.5,31.5,70.8,16.0,320.7,323.6,4.6,2.8,3.3,1.8,-2.2
10.1,543.3,11.7,87.2,329281.7,405.6,1777629.8,0.133,1.239,43.489,0.0,0.0,0.0,492.8,2106911.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,25.584,5.473,0.0,1.0,55.2,1012.2,0.0,0.0,2020-04-23 13:19:00,2020-04-24 02:39:00,60.0,22.7,21.1,25.3,23.8,22.4,0.0,15.4,294.4,298.1,8.0,4.1,4.3,3.7,-1.7
10.9,545.7,12.7,98.8,386389.3,386.0,1675387.3,0.177,1.647,53.94,22.5,0.0,0.0,484.8,2061776.6,43.0,0.0,0.0,0.0,0.0,1.2,0.0,22.5,2.51,30.108,5.514,0.0,1.0,69.3,1007.4,0.0,0.0,2020-04-24 13:18:00,2020-04-25 02:40:00,59.3,20.6,18.4,23.6,21.9,20.3,43.8,14.9,296.9,294.8,10.7,4.4,4.5,3.9,-2.0
10.1,542.9,11.6,86.9,328119.5,405.7,1778636.8,0.14,1.306,45.456,0.0,0.0,0.0,492.6,2106756.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.057,26.094,5.467,0.0,1.0,54.0,1004.8,0.0,0.0,2020-04-23 13:19:00,2020-04-24 02:39:00,60.0,23.1,21.3,25.9,24.3,22.8,0.0,15.5,296.3,300.7,8.1,4.2,4.5,3.8,-1.9
10.5,545.3,12.1,97.6,382557.5,387.5,1679540.0,0.183,1.703,55.698,23.1,0.0,0.0,485.1,2062097.5,44.1,0.0,0.0,0.0,0.0,1.3,0.0,23.1,2.558,30.4,5.47,0.0,1.0,67.9,1000.1,0.0,0.0,2020-04-24 13:18:00,2020-04-25 02:40:00,59.2,20.5,18.1,23.8,22.0,20.1,44.9,14.5,296.9,295.2,11.0,4.6,4.7,4.1,-2.1
11.0,542.4,13.1,86.1,324582.8,406.3,1780613.7,0.154,1.435,51.534,0.0,0.0,0.0,492.3,2105196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134,28.219,5.488,0.0,1.0,51.8,1011.1,0.0,0.0,2020-04-23 13:19:00,2020-04-24 02:39:00,60.0,26.0,23.5,29.3,27.5,25.6,0.0,17.0,284.0,292.5,6.6,3.8,3.8,3.7,-0.9
11.5,544.8,13.7,93.4,356375.3,395.3,1728167.4,0.21,1.95,64.817,24.6,0.0,0.0,488.7,2084542.7,46.9,0.0,0.0,0.0,0.0,1.6,0.0,24.6,2.642,33.656,5.562,0.0,1.0,65.4,1006.2,0.0,0.0,2020-04-24 13:17:00,2020-04-25 02:40:00,59.1,23.7,20.4,27.8,25.5,23.2,47.7,16.2,276.6,278.3,8.6,4.1,4.2,4.1,-0.5
10.1,491.1,11.8,82.2,312734.2,374.2,1684819.9,0.235,2.441,18.457,0.0,0.0,0.0,456.5,1997554.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602,27.791,14.897,0.0,1.0,47.6,934.9,0.0,0.0,2020-04-23 13:07:00,2020-04-24 02:24:00,60.0,24.0,23.5,26.0,24.9,23.8,0.0,16.2,306.6,295.0,6.2,4.3,4.7,3.5,-2.6
10.8,493.6,12.9,81.4,309997.4,381.0,1711990.5,0.261,2.654,20.424,0.0,0.0,0.0,462.4,2021987.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.063,24.43,12.114,0.0,1.0,43.9,930.0,0.0,0.0,2020-04-24 13:05:00,2020-04-25 02:25:00,60.0,26.5,26.2,29.1,27.7,26.3,0.0,17.6,293.4,295.5,3.7,2.7,2.6,2.5,-1.1
4.6,26.7,-0.7,4.7,77634.7,0.2,13759.6,0.06,0.464,6.432,98.6,0.0,0.0,4.8,91394.3,0.0,0.0,0.0,0.0,1.0,0.6,98.6,98.6,25.263,45.676,30.155,0.51,24.7,81.8,991.3,0.2,0.17,2020-04-23 10:39:00,2020-04-24 00:23:00,0.9,2.3,2.0,3.9,3.0,2.2,98.6,0.9,111.7,112.9,4.8,2.9,2.7,-2.7,1.1
6.1,28.5,3.5,11.2,118306.5,0.1,1526.4,0.011,0.093,0.779,100.0,0.0,0.0,11.3,119832.9,100.0,0.0,0.0,0.0,0.0,88.5,99.7,100.0,5.497,9.66,6.539,0.04,3.0,91.6,984.0,0.1,0.32,2020-04-24 10:38:00,2020-04-25 00:24:00,0.2,4.6,4.8,5.2,4.9,4.5,100.0,4.2,54.6,57.1,8.6,4.1,4.1,-3.3,-2.4
12.5,499.3,14.7,79.3,300841.1,386.4,1735768.5,0.05,0.488,9.651,0.0,0.0,0.0,465.7,2036609.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.054,18.195,5.748,0.0,1.0,85.5,1017.0,0.0,0.0,2020-04-23 13:12:00,2020-04-24 02:22:00,60.0,16.8,17.2,16.8,16.8,16.8,0.0,15.7,323.9,322.4,10.1,6.4,6.2,3.8,-5.2
13.0,501.4,15.3,79.4,304549.8,384.4,1722368.5,0.275,2.674,21.891,0.6,0.0,0.0,463.8,2026918.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,3.663,32.511,11.24,0.0,1.0,90.1,1012.3,0.0,0.0,2020-04-24 13:11:00,2020-04-25 02:23:00,59.6,17.1,17.0,17.2,17.1,17.1,0.6,15.9,310.7,309.4,6.1,4.7,4.9,3.6,-3.1
2.1,306.2,-10.0,87.8,359213.4,199.9,1057550.1,0.283,2.456,90.05,15.8,0.0,0.0,287.7,1416763.5,13.3,0.0,0.0,0.0,0.0,0.0,9.8,15.8,2.706,42.868,5.597,0.0,1.0,11.1,831.1,0.0,0.0,2020-04-23 12:22:00,2020-04-24 01:39:00,54.1,26.5,21.7,31.5,28.7,25.9,16.4,7.7,310.5,308.9,9.5,7.0,7.1,5.3,-4.5
2.0,308.8,-10.3,117.4,496321.5,85.6,621707.2,0.337,2.783,105.216,79.1,0.0,0.0,202.9,1118028.7,0.0,0.0,0.0,0.0,0.0,0.0,79.1,79.1,2.441,48.781,5.606,0.0,1.0,8.6,829.1,0.0,0.0,2020-04-24 12:21:00,2020-04-25 01:40:00,12.6,27.9,25.4,32.8,30.1,27.3,79.1,9.2,279.7,281.1,14.0,9.6,9.9,9.5,-1.6
9.5,511.0,10.9,84.4,323570.6,382.3,1699788.3,0.293,2.928,26.169,0.0,0.0,0.0,466.7,2023358.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.519,29.554,14.137,0.0,1.0,45.4,1014.8,0.0,0.0,2020-04-23 13:12:00,2020-04-24 02:29:00,60.0,29.6,23.4,32.4,30.9,29.3,0.0,15.9,265.9,262.2,8.4,5.4,5.4,5.4,0.4
9.5,513.4,11.0,84.6,322779.3,378.8,1683582.4,0.449,4.559,27.197,0.1,0.0,0.0,463.3,2006361.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.779,37.357,19.67,0.0,1.0,40.9,1009.2,0.0,0.0,2020-04-24 13:11:00,2020-04-25 02:30:00,60.0,32.4,25.3,36.2,34.1,32.0,0.4,16.6,247.2,246.6,8.6,5.3,5.1,4.9,2.0
5.7,481.9,4.0,84.0,322197.9,371.0,1679092.6,0.142,1.248,16.199,0.0,0.0,0.0,454.9,2001290.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.752,15.708,6.824,0.0,1.0,15.3,1001.7,0.0,0.0,2020-04-23 13:05:00,2020-04-24 02:22:00,60.0,42.7,34.0,47.4,44.8,42.2,0.0,17.1,330.5,338.6,3.8,2.8,2.5,1.4,-2.5
4.7,484.3,1.2,84.4,323905.5,371.6,1681114.1,0.142,1.38,14.329,0.0,0.0,0.0,456.0,2005019.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.906,13.699,5.968,0.0,1.0,11.2,996.7,0.0,0.0,2020-04-24 13:03:00,2020-04-25 02:23:00,60.0,45.3,36.0,50.0,47.4,44.8,0.0,17.0,31.2,42.3,2.1,1.4,1.5,-0.7,-1.2
6.7,25.5,5.2,17.3,173162.9,4.9,178774.9,0.017,0.144,1.954,69.1,0.0,0.0,22.2,351937.8,100.0,0.0,0.0,0.0,0.0,0.0,38.3,69.1,7.523,13.581,8.964,0.0,1.0,55.0,976.2,0.0,0.0,2020-04-23 10:47:00,2020-04-24 00:21:00,37.0,11.7,14.1,16.4,13.8,11.2,100.0,9.4,174.4,185.6,7.8,3.1,2.9,-0.3,3.0
10.0,27.1,11.1,9.9,137166.0,0.2,19963.1,0.028,0.251,0.321,99.9,0.0,0.0,10.1,157129.1,96.2,0.0,1.0,0.0,0.0,99.1,82.7,99.9,5.596,9.742,6.798,0.32,16.2,94.4,966.4,0.0,0.0,2020-04-24 10:45:00,2020-04-25 00:22:00,0.6,11.5,11.9,12.4,11.9,11.4,99.9,11.4,50.8,54.3,9.4,4.4,4.2,-3.4,-2.8
9.3,507.5,10.7,84.5,323642.3,376.4,1680168.8,0.312,3.172,23.314,0.0,0.0,0.0,460.9,2003811.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,35.095,18.743,0.0,1.0,38.1,1014.1,0.0,0.0,2020-04-23 13:11:00,2020-04-24 02:28:00,60.0,31.4,26.1,34.3,32.7,31.1,0.0,16.8,247.4,251.2,8.9,4.1,4.4,3.8,1.6
10.0,509.8,11.8,86.1,329455.3,370.8,1655591.3,0.702,7.325,33.259,0.0,0.0,0.0,457.0,1985046.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.988,53.382,29.786,0.0,1.0,37.7,1008.5,0.0,0.0,2020-04-24 13:10:00,2020-04-25 02:29:00,60.0,33.6,27.5,37.2,35.2,33.2,0.0,17.8,229.0,226.2,5.5,4.2,4.2,3.2,2.8
7.1,60.7,5.9,15.4,142159.6,0.0,61082.2,0.014,0.13,1.86,99.7,0.0,0.0,15.4,203241.8,58.5,0.0,0.0,0.0,0.0,0.0,99.5,99.7,8.715,15.426,10.308,0.0,1.0,75.4,980.6,0.0,0.0,2020-04-23 10:57:00,2020-04-24 00:39:00,0.3,8.7,10.1,10.1,9.3,8.5,99.6,8.0,120.5,121.7,9.4,5.0,4.8,-4.3,2.5
7.3,63.2,6.0,33.4,251172.4,0.0,87295.6,0.014,0.123,0.604,87.7,0.0,0.0,33.4,338468.0,87.4,0.0,0.0,0.0,0.0,72.5,20.6,87.7,8.032,13.784,9.506,0.01,1.0,93.1,977.5,0.0,0.0,2020-04-24 10:55:00,2020-04-25 00:40:00,16.5,8.1,7.1,9.8,8.9,7.9,97.0,6.5,0.9,2.0,7.7,5.8,5.9,-0.1,-5.8
7.7,550.0,7.9,105.5,431511.9,338.7,1404411.4,0.117,1.143,29.657,36.0,0.0,0.0,444.2,1835923.4,60.5,0.0,0.0,0.0,0.0,0.0,8.3,36.0,5.537,22.304,7.639,0.0,1.0,28.3,1013.7,0.0,0.0,2020-04-23 13:17:00,2020-04-24 02:52:00,55.0,31.5,27.9,33.6,32.4,31.3,63.1,16.3,309.0,305.8,2.2,1.5,1.4,1.2,-0.9
5.6,553.0,3.3,87.3,331462.9,420.0,1802854.6,0.154,1.407,51.721,0.0,0.0,0.0,507.3,2134317.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.309,26.083,4.176,0.0,1.0,19.9,1010.4,0.0,0.0,2020-04-24 13:16:00,2020-04-25 02:53:00,60.0,31.3,28.5,33.2,32.1,31.1,0.0,14.9,330.2,327.8,8.4,5.2,5.2,2.6,-4.5
7.6,17.6,7.1,10.3,136108.5,0.0,188402.1,0.021,0.183,1.587,54.1,0.0,0.0,10.3,324510.6,100.0,0.0,0.0,0.0,0.0,0.0,8.2,54.1,7.933,14.128,9.47,0.0,1.0,67.5,991.5,0.0,0.0,2020-04-23 10:42:00,2020-04-24 00:16:00,55.1,10.1,12.9,15.4,12.5,9.6,100.0,9.8,139.1,144.4,5.8,2.5,2.0,-1.7,1.9
10.9,18.9,12.4,3.5,68657.8,0.0,3745.5,0.027,0.248,0.244,99.8,0.0,0.0,3.5,72403.4,83.7,1.0,1.0,0.0,0.0,89.9,96.3,99.8,5.471,9.482,6.641,1.16,55.4,98.2,980.1,0.0,0.0,2020-04-24 10:41:00,2020-04-25 00:17:00,2.2,12.4,12.7,13.0,12.7,12.4,98.8,12.5,60.3,77.9,7.3,2.6,2.6,-2.2,-1.3
11.9,493.3,14.3,81.9,314255.5,370.6,1669652.3,0.105,1.075,14.097,0.0,0.0,0.0,452.5,1983907.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97,25.766,13.374,0.0,1.0,63.5,1014.5,0.0,0.0,2020-04-23 13:09:00,2020-04-24 02:23:00,60.0,26.2,21.5,29.9,27.8,25.8,0.0,16.9,300.4,299.7,7.2,4.4,4.2,3.8,-2.3
12.1,495.5,14.4,82.6,317007.1,370.5,1667525.8,0.344,3.711,26.555,0.0,0.0,0.0,453.0,1984532.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.932,51.943,28.138,0.0,1.0,66.1,1009.4,0.0,0.0,2020-04-24 13:07:00,2020-04-25 02:23:00,60.0,27.2,20.9,30.4,28.6,26.8,0.0,16.8,221.4,219.0,4.1,3.1,3.3,2.1,2.3
7.9,26.8,7.6,19.7,191903.7,4.4,178673.7,0.012,0.099,0.329,52.1,0.0,0.0,24.1,370577.3,100.0,0.0,0.0,0.0,0.0,0.0,4.2,52.1,6.508,11.178,7.729,0.0,1.0,59.8,991.6,0.0,0.0,2020-04-23 10:49:00,2020-04-24 00:22:00,57.5,13.1,15.4,17.4,15.0,12.7,100.0,11.2,183.6,188.0,8.6,3.1,2.8,0.2,3.1
10.8,28.4,12.3,3.8,58639.4,0.0,642.4,0.028,0.255,0.334,100.0,0.0,0.0,3.8,59281.8,95.4,1.0,1.0,0.0,0.0,100.0,100.0,100.0,5.689,9.905,6.909,1.54,73.3,95.2,980.1,0.0,0.0,2020-04-24 10:48:00,2020-04-25 00:23:00,0.0,12.4,13.1,13.2,12.8,12.3,100.0,12.6,59.7,68.0,7.4,3.0,2.9,-2.6,-1.5
7.9,26.8,7.6,19.7,191903.7,4.4,178673.7,0.012,0.099,0.329,52.1,0.0,0.0,24.1,370577.3,100.0,0.0,0.0,0.0,0.0,0.0,4.2,52.1,6.508,11.178,7.729,0.0,1.0,59.8,991.6,0.0,0.0,2020-04-23 10:49:00,2020-04-24 00:22:00,57.5,13.1,15.4,17.4,15.0,12.7,100.0,11.2,183.6,188.0,8.6,3.1,2.8,0.2,3.1
10.8,28.4,12.3,3.8,58639.4,0.0,642.4,0.028,0.255,0.334,100.0,0.0,0.0,3.8,59281.8,95.4,1.0,1.0,0.0,0.0,100.0,100.0,100.0,5.689,9.905,6.909,1.54,73.3,95.2,980.1,0.0,0.0,2020-04-24 10:48:00,2020-04-25 00:23:00,0.0,12.4,13.1,13.2,12.8,12.3,100.0,12.6,59.7,68.0,7.4,3.0,2.9,-2.6,-1.5
7.9,26.8,7.6,19.7,191903.7,4.4,178673.7,0.012,0.099,0.329,52.1,0.0,0.0,24.1,370577.3,100.0,0.0,0.0,0.0,0.0,0.0,4.2,52.1,6.508,11.178,7.729,0.0,1.0,59.8,991.6,0.0,0.0,2020-04-23 10:49:00,2020-04-24 00:22:00,57.5,13.1,15.4,17.4,15.0,12.7,100.0,11.2,183.6,188.0,8.6,3.1,2.8,0.2,3.1
10.8,28.4,12.3,3.8,58639.4,0.0,642.4,0.028,0.255,0.334,100.0,0.0,0.0,3.8,59281.8,95.4,1.0,1.0,0.0,0.0,100.0,100.0,100.0,5.689,9.905,6.909,1.54,73.3,95.2,980.1,0.0,0.0,2020-04-24 10:48:00,2020-04-25 00:23:00,0.0,12.4,13.1,13.2,12.8,12.3,100.0,12.6,59.7,68.0,7.4,3.0,2.9,-2.6,-1.5
7.9,26.8,7.6,19.7,191903.7,4.4,178673.7,0.012,0.099,0.329,52.1,0.0,0.0,24.1,370577.3,100.0,0.0,0.0,0.0,0.0,0.0,4.2,52.1,6.508,11.178,7.729,0.0,1.0,59.8,991.6,0.0,0.0,2020-04-23 10:49:00,2020-04-24 00:22:00,57.5,13.1,15.4,17.4,15.0,12.7,100.0,11.2,183.6,188.0,8.6,3.1,2.8,0.2,3.1
10.8,28.4,12.3,3.8,58639.4,0.0,642.4,0.028,0.255,0.334,100.0,0.0,0.0,3.8,59281.8,95.4,1.0,1.0,0.0,0.0,100.0,100.0,100.0,5.689,9.905,6.909,1.54,73.3,95.2,980.1,0.0,0.0,2020-04-24 10:48:00,2020-04-25 00:23:00,0.0,12.4,13.1,13.2,12.8,12.3,100.0,12.6,59.7,68.0,7.4,3.0,2.9,-2.6,-1.5
7.9,26.8,7.6,19.7,191903.7,4.4,178673.7,0.012,0.099,0.329,52.1,0.0,0.0,24.1,370577.3,100.0,0.0,0.0,0.0,0.0,0.0,4.2,52.1,6.508,11.178,7.729,0.0,1.0,59.8,991.6,0.0,0.0,2020-04-23 10:49:00,2020-04-24 00:22:00,57.5,13.1,15.4,17.4,15.0,12.7,100.0,11.2,183.6,188.0,8.6,3.1,2.8,0.2,3.1
10.8,28.4,12.3,3.8,58639.4,0.0,642.4,0.028,0.255,0.334,100.0,0.0,0.0,3.8,59281.8,95.4,1.0,1.0,0.0,0.0,100.0,100.0,100.0,5.689,9.905,6.909,1.54,73.3,95.2,980.1,0.0,0.0,2020-04-24 10:48:00,2020-04-25 00:23:00,0.0,12.4,13.1,13.2,12.8,12.3,100.0,12.6,59.7,68.0,7.4,3.0,2.9,-2.6,-1.5
7.9,26.8,7.6,19.7,191903.7,4.4,178673.7,0.012,0.099,0.329,52.1,0.0,0.0,24.1,370577.3,100.0,0.0,0.0,0.0,0.0,0.0,4.2,52.1,6.508,11.178,7.729,0.0,1.0,59.8,991.6,0.0,0.0,2020-04-23 10:49:00,2020-04-24 00:22:00,57.5,13.1,15.4,17.4,15.0,12.7,100.0,11.2,183.6,188.0,8.6,3.1,2.8,0.2,3.1
10.8,28.4,12.3,3.8,58639.4,0.0,642.4,0.028,0.255,0.334,100.0,0.0,0.0,3.8,59281.8,95.4,1.0,1.0,0.0,0.0,100.0,100.0,100.0,5.689,9.905,6.909,1.54,73.3,95.2,980.1,0.0,0.0,2020-04-24 10:48:00,2020-04-25 00:23:00,0.0,12.4,13.1,13.2,12.8,12.3,100.0,12.6,59.7,68.0,7.4,3.0,2.9,-2.6,-1.5
